"","x"
"1976",9
"1977",6
"1978",1
"1979",9
"1980",1
"1981",7
"1982",9
"1983",9
"1984",7
"1985",6
"1986",9
"1987",1
"1988",4
"1989",4
"1990",1
"1991",7
"1992",7
"1993",5
"1994",1
"1995",1
"1996",4
"1997",7
"1998",9
"1999",8
"2000",4
"2001",9
"2002",9
"2003",6
"2004",6
"2005",4
"2006",5
"2007",4
"2008",9
"2009",9
"2010",3
"2011",1
"2012",5
"2013",2
"2014",1
"2015",9
"2016",9
"2017",5
"2018",5
"2019",4
"2020",4
"2021",9
"2022",8
"2023",8
"2024",9
"2025",1
"2026",9
"2027",4
"2028",9
"2029",9
"2030",5
"2031",5
"2032",9
"2033",9
"2034",9
"2035",9
"2036",7
"2037",4
"2038",9
"2039",3
"2040",7
"2041",9
"2042",3
"2043",1
"2044",9
"2045",6
"2046",7
"2047",3
"2048",4
"2049",4
"2050",5
"2051",1
"2052",9
"2053",8
"2054",9
"2055",5
"2056",8
"2057",6
"2058",4
"2059",4
"2060",9
"2061",1
"2062",9
"2063",4
"2064",9
"2065",8
"2066",9
"2067",3
"2068",4
"2069",4
"2070",9
"2071",7
"2072",7
"2073",4
"2074",4
"2075",5
"2076",1
"2077",4
"2078",4
"2079",6
"2080",4
"2081",7
"2082",9
"2083",5
"2084",4
"2085",9
"2086",4
"2087",7
"2088",6
"2089",9
"2090",4
"2091",5
"2092",4
"2093",3
"2094",5
"2095",9
"2096",7
"2097",9
"2098",5
"2099",7
"2100",7
"2101",4
"2102",1
"2103",4
"2104",5
"2105",9
"2106",7
"2107",4
"2108",5
"2109",4
"2110",9
"2111",4
"2112",7
"2113",6
"2114",8
"2115",4
"2116",4
"2117",1
"2118",9
"2119",4
"2120",9
"2121",6
"2122",1
"2123",9
"2124",5
"2125",6
"2126",4
"2127",8
"2128",3
"2129",9
"2130",9
"2131",6
"2132",7
"2133",5
"2134",8
"2135",7
"2136",3
"2137",4
"2138",9
"2139",9
"2140",3
"2141",7
"2142",9
"2143",4
"2144",9
"2145",7
"2146",4
"2147",9
"2148",9
"2149",9
"2150",8
"2151",7
"2152",7
"2153",5
"2154",5
"2155",4
"2156",9
"2157",5
"2158",7
"2159",3
"2160",4
"2161",9
"2162",8
"2163",8
"2164",9
"2165",4
"2166",7
"2167",7
"2168",6
"2169",9
"2170",9
"2171",7
"2172",3
"2173",9
"2174",9
"2175",7
"2176",7
"2177",4
"2178",9
"2179",2
"2180",4
"2181",4
"2182",6
"2183",4
"2184",7
"2185",7
"2186",3
"2187",4
"2188",8
"2189",5
"2190",8
"2191",9
"2192",1
"2193",7
"2194",1
"2195",7
"2196",4
"2197",7
"2198",6
"2199",7
"2200",8
"2201",6
"2202",5
"2203",4
"2204",5
"2205",5
"2206",4
"2207",5
"2208",6
"2209",9
"2210",3
"2211",8
"2212",9
"2213",4
"2214",4
"2215",5
"2216",9
"2217",7
"2218",4
"2219",6
"2220",9
"2221",4
"2222",6
"2223",6
"2224",4
"2225",7
"2226",4
"2227",4
"2228",7
"2229",9
"2230",9
"2231",4
"2232",9
"2233",7
"2234",5
"2235",4
"2236",9
"2237",7
"2238",4
"2239",9
"2240",5
"2241",7
"2242",7
"2243",7
"2244",9
"2245",9
"2246",9
"2247",8
"2248",4
"2249",9
"2250",4
"2251",7
"2252",5
"2253",5
"2254",7
"2255",9
"2256",5
"2257",3
"2258",4
"2259",4
"2260",7
"2261",5
"2262",9
"2263",5
"2264",9
"2265",4
"2266",4
"2267",9
"2268",4
"2269",9
"2270",5
"2271",9
"2272",4
"2273",5
"2274",9
"2275",4
"2276",9
"2277",9
"2278",9
"2279",4
"2280",4
"2281",9
"2282",9
"2283",7
"2284",5
"2285",5
"2286",4
"2287",9
"2288",7
"2289",5
"2290",6
"2291",7
"2292",4
"2293",9
"2294",5
"2295",9
"2296",8
"2297",9
"2298",8
"2299",2
"2300",7
"2301",7
"2302",4
"2303",3
"2304",4
"2305",1
"2306",7
"2307",1
"2308",4
"2309",5
"2310",9
"2311",5
"2312",6
"2313",7
"2314",1
"2315",1
"2316",6
"2317",7
"2318",7
"2319",9
"2320",9
"2321",5
"2322",7
"2323",9
"2324",4
"2325",1
"2326",4
"2327",9
"2328",9
"2329",4
"2330",7
"2331",6
"2332",8
"2333",4
"2334",7
"2335",9
"2336",5
"2337",1
"2338",4
"2339",7
"2340",5
"2341",5
"2342",7
"2343",4
"2344",5
"2345",5
"2346",9
"2347",9
"2348",9
"2349",6
"2350",4
"2351",7
"2352",4
"2353",5
"2354",9
"2355",4
"2356",4
"2357",3
"2358",9
"2359",9
"2360",5
"2361",5
"2362",4
"2363",4
"2364",4
"2365",4
"2366",5
"2367",9
"2368",7
"2369",4
"2370",7
"2371",7
"2372",9
"2373",9
"2374",4
"2375",7
"2376",9
"2377",5
"2378",9
"2379",4
"2380",6
"2381",6
"2382",9
"2383",9
"2384",3
"2385",7
"2386",9
"2387",5
"2388",2
"2389",5
"2390",7
"2391",6
"2392",9
"2393",7
"2394",9
"2395",9
"2396",1
"2397",4
"2398",6
"2399",7
"2400",1
"2401",4
"2402",7
"2403",9
"2404",4
"2405",9
"2406",5
"2407",9
"2408",7
"2409",6
"2410",4
"2411",6
"2412",4
"2413",4
"2414",4
"2415",4
"2416",9
"2417",9
"2418",6
"2419",8
"2420",9
"2421",6
"2422",7
"2423",7
"2424",6
"2425",5
"2426",7
"2427",4
"2428",7
"2429",8
"2430",9
"2431",9
"2432",8
"2433",5
"2434",4
"2435",9
"2436",4
"2437",4
"2438",1
"2439",9
"2440",7
"2441",4
"2442",4
"2443",4
"2444",9
"2445",5
"2446",4
"2447",8
"2448",3
"2449",7
"2450",4
"2451",7
"2452",3
"2453",7
"2454",9
"2455",1
"2456",1
"2457",7
"2458",9
"2459",4
"2460",6
"2461",8
"2462",5
"2463",9
"2464",9
"2465",7
"2466",6
"2467",6
"2468",8
"2469",7
"2470",8
"2471",9
"2472",7
"2473",9
"2474",9
"2475",1
"2476",7
"2477",7
"2478",9
"2479",4
"2480",8
"2481",1
"2482",1
"2483",6
"2484",4
"2485",9
"2486",3
"2487",9
"2488",7
"2489",8
